DMR_ID;CA;ECO;T_DEM_LIB_CLIENT;DATE_DECISION;RESULTAT_SIMPLIFIE;SUITE_DONNEE_SIMPLIFIEE
14429494;157497,3;874985;TJ;03-11-2021;POSITIF;Pas Appel
14429685;13229,4;38910;TJ;11-03-2022;POSITIF;Pas Appel
14429827;122677,5;557625;CNIT Médical;15-11-2021;POSITIF;Pas Appel
14430133;0;0;CNIT Médical;21-01-2021;POSITIF;Pas Appel
14430236;;;CNIT Médical;25-02-2021;NEGATIF;Pas Appel
14430856;10910,8;54554;TJ;07-07-2021;POSITIF;Pas Appel
14431372;22621,5;90486;CNIT Médical;21-04-2021;NEGATIF;Pas Appel
14432477;12786,18;58119;TJ;02-09-2021;POSITIF;Pas Appel
14432588;13595,6;67978;CNIT Médical;06-04-2021;POSITIF;Pas Appel
14432660;20182,96;87752;CNIT Médical;21-06-2021;POSITIF;Pas Appel
14433187;35925,9;119753;CNIT Médical;18-05-2021;POSITIF;Pas Appel
14434424;10415,7;34719;TJ;27-04-2021;POSITIF;Pas Appel
14434527;12961,42;68218;TJ Médical;24-12-2021;POSITIF;Pas Appel
14434858;5841;35400;TJ;12-08-2021;NEGATIF;Pas Appel
14435483;3900;13000;TJ Médical;19-03-2021;NEGATIF;Pas Appel
14435687;20956,54;95257;CNIT Médical;16-08-2021;POSITIF;Pas Appel
14436491;0;0;CNIT Médical;11-07-2022;POSITIF;Pas Appel
14436873;15749,5;60575;CNIT Médical;03-08-2021;POSITIF;Pas Appel
14476399;18263,85;66414;CNIT Médical;11-02-2021;POSITIF;Pas Appel
14477607;12122,1;40407;CNIT Médical;08-03-2021;POSITIF;Pas Appel
14477800;3618;20100;CNIT Médical;09-07-2021;NEGATIF;Pas Appel
14479113;30913,8;103046;CNIT Médical;25-03-2021;POSITIF;Pas Appel
14481551;29050;83000;CNIT Médical;08-04-2022;POSITIF;Pas Appel
14483816;21339;71130;CNIT Médical;27-05-2021;NEGATIF;Pas Appel
14483985;122513,65;350039;CNIT Médical;10-05-2021;POSITIF;Pas Appel
14486475;12448,75;54125;CNIT Médical;12-03-2021;NEGATIF;Pas Appel
14486668;23196,3;77321;CA;08-02-2021;POSITIF;Pas Appel
14491287;14921,1;49737;TJ;24-11-2021;POSITIF;Pas Appel
14495117;7694,06;37532;CA;12-05-2021;NEGATIF;Pas Appel
14495158;9634,59;46998;CA;12-05-2021;NEGATIF;Pas Appel
14496457;43729,28;156176;CNIT Médical;18-01-2022;NEGATIF;Pas Appel
14499320;7456,35;49709;CNIT Médical;25-02-2021;POSITIF;Pas Appel
14502579;5246,1;17487;CNIT Médical;24-09-2021;NEGATIF;Pas Appel
14502918;35509,6;101456;CNIT Médical;21-04-2021;NEGATIF;Pas Appel
14505491;83188,59;332754,36;TJ;15-04-2021;POSITIF;Pas Appel
14508873;0;0;CNIT Médical;16-03-2021;NEGATIF;Pas Appel
14509612;6453;12906;CNIT Médical;10-05-2021;POSITIF;Pas Appel
14511275;8775,42;38154;CNIT Médical;13-04-2021;NEGATIF;Pas Appel
14514097;11857,86;65877;CNIT Médical;25-03-2021;NEGATIF;Pas Appel
14514972;0;0;CNIT Médical;02-06-2021;NEGATIF;Pas Appel
14515396;11988,57;108987;TJ;14-09-2021;POSITIF;Pas Appel
14517876;20053,2;66844;CNIT Médical;16-04-2021;NEGATIF;Pas Appel
14517906;23066,298;76887,66;CNIT Médical;25-03-2021;POSITIF;Pas Appel
14518387;9785;51500;CNIT Médical;17-02-2021;POSITIF;Pas Appel
14519943;13554,8;67774;CNIT Médical;20-10-2021;POSITIF;Pas Appel
14521704;17151,12;61254;TJ;12-05-2022;NEGATIF;Pas Appel
14522360;20527,27;89249;TJ Médical;21-12-2021;POSITIF;Pas Appel
14522486;5798,52;32214;CNIT Médical;16-03-2021;POSITIF;Pas Appel
14523798;30450;174000;CNIT Médical;30-06-2022;POSITIF;Pas Appel
14524654;10817,55;80130;CNIT Médical;11-02-2021;POSITIF;Pas Appel
14524767;477,48;2076;CNIT Médical;31-05-2021;POSITIF;Pas Appel
14525721;14325,78;62286;TJ Médical;19-07-2022;POSITIF;Pas Appel
14526263;0;0;CNIT Médical;11-02-2021;NEGATIF;Pas Appel
14526560;17928,96;56028;CNIT Médical;23-02-2022;NEGATIF;Pas Appel
14526918;6404,5;25618;CNIT Médical;21-04-2022;POSITIF;Pas Appel
14531836;40500;135000;CNIT Médical;23-03-2021;NEGATIF;Pas Appel
14534190;16560;69000;CNIT Médical;16-09-2021;NEGATIF;Pas Appel
14537297;25422,95;145274;CNIT Médical;19-05-2021;POSITIF;Pas Appel
14538567;16524,12;71844;CNIT Médical;11-01-2021;POSITIF;Pas Appel
14538832;19380,78;107671;CNIT Médical;26-05-2021;POSITIF;Pas Appel
14540638;12600;63000;CNIT Médical;11-02-2021;NEGATIF;Pas Appel
14541114;4135,6;14770;CNIT Médical;19-11-2021;POSITIF;Pas Appel
14542387;20136,76;71917;CNIT Médical;15-10-2021;POSITIF;Pas Appel
14542658;209252,9575;837011,83;CNIT Médical;24-09-2021;POSITIF;Pas Appel
14542688;;;CNIT Médical;24-03-2021;POSITIF;Pas Appel
14542882;19130,3;54658;TJ;17-03-2022;POSITIF;Pas Appel
14544107;19646;89300;CNIT Médical;10-02-2021;POSITIF;Pas Appel
14544915;5498,4;27492;CNIT Médical;10-02-2021;POSITIF;Pas Appel
14545679;11857,86;65877;CNIT Médical;26-03-2021;NEGATIF;Pas Appel
14548706;28365,645;138369;CNIT Médical;19-07-2021;POSITIF;Pas Appel
14549971;11447,55;76317;CNIT Médical;07-06-2021;POSITIF;Pas Appel
14551513;4107;27380;CNIT Médical;25-06-2021;NEGATIF;Pas Appel
14551870;15565,14;86473;CNIT Médical;11-02-2021;NEGATIF;Pas Appel
14553697;20568,6;102843;CNIT Médical;12-05-2021;POSITIF;Pas Appel
14555907;0;0;CNIT Médical;01-07-2021;POSITIF;Pas Appel
14560251;9447,84;34992;CA;06-05-2021;POSITIF;Pas Appel
14560288;;;CNIT Médical;18-06-2021;POSITIF;Pas Appel
14561452;60550,35;403669;CNIT Médical;11-02-2021;POSITIF;Pas Appel
14561598;11914;47656;CNIT Médical;21-06-2021;POSITIF;Pas Appel
14561798;36175,75;144703;CNIT Médical;09-07-2021;NEGATIF;Pas Appel
14564888;,66;3;TJ;04-02-2021;NEGATIF;Pas Appel
14565907;27626,94;167436;CNIT Médical;16-04-2021;POSITIF;Pas Appel
14566094;24159,5;48319;CNIT Médical;16-04-2021;NEGATIF;Pas Appel
14567634;40500;135000;CNIT Médical;19-07-2021;POSITIF;Pas Appel
14567722;22620,9;75403;CNIT Médical;10-02-2021;POSITIF;Pas Appel
14569306;64639,8;215466;CNIT Médical;17-02-2021;NEGATIF;Pas Appel
14569422;;;CNIT Médical;30-06-2021;POSITIF;Pas Appel
14569475;;;CNIT Médical;01-07-2021;POSITIF;Pas Appel
14570809;;;CNIT Médical;07-07-2021;POSITIF;Pas Appel
14571330;0;0;CNIT Médical;16-04-2021;NEGATIF;Pas Appel
14581521;146527,36;523312;TJ;21-09-2021;POSITIF;Pas Appel
14583189;9755,8;48779;TJ;12-04-2022;POSITIF;Pas Appel
14584865;;;CNIT Médical;07-07-2021;POSITIF;Pas Appel
14590898;36386;129950;CNIT Médical;20-10-2021;NEGATIF;Pas Appel
14591652;17924,13;85353;CNIT Médical;11-01-2021;POSITIF;Pas Appel
14592797;20733;82932;CNIT Médical;15-06-2021;NEGATIF;Pas Appel
14603965;0;0;CNIT Médical;26-01-2022;POSITIF;Pas Appel
14605649;19685,6;98428;CNIT Médical;22-01-2021;POSITIF;Pas Appel
14620491;9000;30000;CNIT Médical;22-03-2021;NEGATIF;Pas Appel
14628793;;;CNIT Médical;12-07-2021;POSITIF;Pas Appel
14629687;40500;135000;CNIT Médical;06-07-2021;NEGATIF;Pas Appel
14632210;17180,9;78095;CNIT Médical;01-04-2021;POSITIF;Pas Appel
14635470;21190,5;42381;TJ;20-05-2022;NEGATIF;Pas Appel
14646630;9988,6;49943;TJ Médical;13-04-2021;POSITIF;Pas Appel
14648000;13200;60000;CNIT Médical;20-05-2021;NEGATIF;Pas Appel
14654026;14533,47;69207;CNIT Médical;25-01-2022;POSITIF;Pas Appel
14657321;24217,2;69192;CNIT Médical;12-03-2021;NEGATIF;Pas Appel
14659752;4834,55;13813;CNIT Médical;12-04-2022;NEGATIF;Pas Appel
14660275;;;CNIT Médical;24-06-2021;POSITIF;Pas Appel
14660723;19685,6;98428;CNIT Médical;15-03-2021;POSITIF;Pas Appel
14663443;12000,96;66672;CNIT Médical;12-05-2021;POSITIF;Pas Appel
14665795;18035,84;56362;CNIT Médical;30-11-2021;NEGATIF;Pas Appel
14669442;46820,25;187281;CNIT Médical;10-09-2021;POSITIF;Pas Appel
14671622;11363,8;56819;CNIT Médical;18-01-2022;NEGATIF;Pas Appel
14672434;23051;65860;CNIT Médical;09-04-2021;NEGATIF;Pas Appel
14672456;22820;65200;CNIT Médical;08-01-2021;NEGATIF;Pas Appel
14673095;17017,8;56726;TJ;14-05-2021;POSITIF;Pas Appel
14673461;156529,5;521765;TJ Médical;17-05-2022;POSITIF;Pas Appel
14676702;21152,78;96149;CNIT Médical;12-01-2021;NEGATIF;Pas Appel
14682382;28635,23;124501;TJ Médical;20-01-2022;POSITIF;Pas Appel
14684238;2905,74;16143;CNIT Médical;04-04-2022;NEGATIF;Pas Appel
14684739;8948,2518;49712,51;CNIT Médical;23-06-2021;POSITIF;Pas Appel
14685271;178,2;891;TJ;20-06-2022;NEGATIF;Pas Appel
14688838;14308,36;46156;CNIT Médical;16-03-2021;POSITIF;Pas Appel
14691792;40500;135000;CNIT Médical;03-02-2021;NEGATIF;Pas Appel
14695013;37999,8;211110;CNIT Médical;12-05-2021;NEGATIF;Pas Appel
14696404;9412,5;37650;CNIT Médical;30-04-2021;NEGATIF;Pas Appel
14698284;21114,45;60327;CNIT Médical;30-04-2021;NEGATIF;Pas Appel
14700266;17059,56;74172;CNIT Médical;10-11-2021;POSITIF;Pas Appel
14702954;37500;150000;CNIT Médical;12-01-2021;NEGATIF;Pas Appel
14702999;21772,8;72576;CNIT Médical;28-10-2021;POSITIF;Pas Appel
14705262;0;0;CA;20-08-2021;NEGATIF;Pas Appel
14706403;4064,76;14517;CNIT Médical;23-09-2021;NEGATIF;Pas Appel
14706454;46761,92;146131;CNIT Médical;03-02-2021;POSITIF;Pas Appel
14706984;15566,9;91570;CA;28-01-2021;POSITIF;Pas Appel
14709994;20775,3;69251;CNIT Médical;16-03-2021;POSITIF;Pas Appel
14712110;;;CNIT Médical;05-04-2022;POSITIF;Pas Appel
14712490;13562,5;27125;CNIT Médical;04-03-2022;POSITIF;Pas Appel
14714198;19254,9;64183;CNIT Médical;20-09-2021;NEGATIF;Pas Appel
14714273;1350;7500;CNIT Médical;04-05-2021;POSITIF;Pas Appel
14715647;15005,7;50019;CA;25-05-2021;NEGATIF;Pas Appel
14715665;15005,7;50019;CA;25-05-2021;NEGATIF;Pas Appel
14717300;21418,6;76495;CNIT Médical;22-03-2021;NEGATIF;Pas Appel
14717665;7622,3;43556;TJ;15-06-2022;POSITIF;Pas Appel
14717702;7612,5;43500;TJ;15-06-2022;POSITIF;Pas Appel
14717772;7612,5;43500;TJ;15-06-2022;POSITIF;Pas Appel
14718783;21600;72000;CNIT Médical;16-09-2021;NEGATIF;Pas Appel
14719123;18000;75000;TJ Médical;20-01-2022;POSITIF;Pas Appel
14719728;21337,68;76206;CNIT Médical;14-04-2021;NEGATIF;Pas Appel
14720854;36716,4;131130;CNIT Médical;10-05-2022;POSITIF;Pas Appel
14722304;20025,6;66752;CNIT Médical;11-02-2021;NEGATIF;Pas Appel
14722361;17248,2;90780;TJ;16-03-2021;NEGATIF;Pas Appel
14722385;12061,8;40206;CNIT Médical;23-04-2021;NEGATIF;Pas Appel
14723075;26115;87050;CNIT Médical;20-12-2021;NEGATIF;Pas Appel
14723131;20737,5;69125;CNIT Médical;27-12-2021;POSITIF;Pas Appel
14723219;12124,6;60623;CNIT Médical;01-04-2021;NEGATIF;Pas Appel
14723326;13462,46;61193;CNIT Médical;10-11-2021;POSITIF;Pas Appel
14723618;9964,8;33216;CNIT Médical;22-03-2021;POSITIF;Pas Appel
14728798;3780;18000;CNIT Médical;19-01-2021;NEGATIF;Pas Appel
14729016;10222,38;56791;CNIT Médical;02-07-2021;NEGATIF;Pas Appel
14729182;27655,8;92186;CNIT Médical;07-09-2021;NEGATIF;Pas Appel
14731488;14472,75;62925;CNIT Médical;22-04-2021;NEGATIF;Pas Appel
14731950;30503,5;122014;CNIT Médical;08-03-2022;POSITIF;Pas Appel
14733731;;;CNIT Médical;29-04-2021;POSITIF;Pas Appel
14739093;10375,5;41502;TJ;23-04-2021;NEGATIF;Pas Appel
14739862;7467,08;43924;CNIT Médical;05-07-2021;POSITIF;Pas Appel
14743485;19996,6278;86941,86;CNIT Médical;08-02-2021;POSITIF;Pas Appel
14743827;2880;14400;CNIT Médical;11-01-2021;NEGATIF;Pas Appel
14744340;24466,4;69904;CNIT Médical;15-01-2021;POSITIF;Pas Appel
14744368;16689,4;59605;CNIT Médical;07-09-2021;POSITIF;Pas Appel
14744409;109457,029;497531,95;CNIT Médical;06-10-2021;POSITIF;Pas Appel
14745486;17250;75000;TJ Médical;19-07-2022;POSITIF;Pas Appel
14746855;10052,9;45695;CA;05-03-2021;NEGATIF;Pas Appel
14747562;190030,301;826218,7;TJ;11-02-2021;POSITIF;Pas Appel
14748592;81227,84;253837;CNIT Médical;01-03-2021;POSITIF;Pas Appel
14749105;17124,66;81546;CNIT Médical;25-10-2021;POSITIF;Pas Appel
14749327;9442,2;47211;TJ;20-04-2021;NEGATIF;Pas Appel
14749599;14436,9;48123;CNIT Médical;20-01-2021;NEGATIF;Pas Appel
14750122;28436,05;123635;TJ Médical;19-07-2022;POSITIF;Pas Appel
14750237;8482,95;24237;CNIT Médical;14-01-2021;NEGATIF;Pas Appel
14750613;6828,5;27314;CNIT Médical;08-02-2022;NEGATIF;Pas Appel
14752768;13711,91;59617;CNIT Médical;07-10-2021;POSITIF;Pas Appel
14753882;;;CNIT Médical;12-01-2021;POSITIF;Pas Appel
14754562;16828,02;76491;CNIT Médical;21-09-2021;NEGATIF;Pas Appel
14755047;22000,25;88001;CNIT Médical;12-01-2021;NEGATIF;Pas Appel
14759982;12542,94;69683;CNIT Médical;15-04-2021;POSITIF;Pas Appel
14761328;11897,1;39657;CNIT Médical;08-01-2021;POSITIF;Pas Appel
14763367;3089,02;14041;TJ;02-01-2021;NEGATIF;Pas Appel
14765458;35403,25;141613;CNIT Médical;09-04-2021;POSITIF;Pas Appel
14765461;112200;374000;CNIT Médical;20-09-2021;NEGATIF;Pas Appel
14765608;1980;9000;CNIT Médical;03-05-2021;NEGATIF;Pas Appel
14970638;21650,7;72169;CNIT Médical;20-01-2021;NEGATIF;Pas Appel
14970905;22704,92;81089;CNIT Médical;18-06-2021;NEGATIF;Pas Appel
14971118;;;CNIT Médical;12-05-2022;POSITIF;Pas Appel
14974602;13794,9;45983;CNIT Médical;05-07-2021;POSITIF;Pas Appel
14985791;12512,4;62562;CNIT Médical;29-06-2022;POSITIF;Pas Appel
14986329;20362,25;81449;CNIT Médical;18-10-2021;POSITIF;Pas Appel
14987645;;;TJ;15-04-2021;NEGATIF;Pas Appel
14989022;7200;30000;CNIT Médical;15-04-2021;NEGATIF;Pas Appel
14991369;;;CNIT Médical;23-03-2021;POSITIF;Pas Appel
14993908;11302,5;37675;CNIT Médical;20-12-2021;POSITIF;Pas Appel
14996631;0;0;CNIT Médical;22-02-2022;NEGATIF;Pas Appel
14998696;8884,8;49360;CNIT Médical;12-08-2021;POSITIF;Pas Appel
15004247;14560;52000;TJ Médical;08-07-2022;POSITIF;Pas Appel
15005131;62502,27;271749;CNIT Médical;29-06-2021;POSITIF;Pas Appel
15005440;50750;145000;CNIT Médical;20-04-2021;POSITIF;Pas Appel
15008055;30515,02;132674;CNIT Médical;13-07-2021;POSITIF;Pas Appel
15008484;15556,64;70712;CNIT Médical;02-02-2021;POSITIF;Pas Appel
15009473;22286;89144;CNIT Médical;07-09-2021;NEGATIF;Pas Appel
15009726;24804,45;90198;CNIT Médical;18-03-2021;NEGATIF;Pas Appel
15013109;27000;135000;CNIT Médical;02-02-2021;NEGATIF;Pas Appel
15013135;19505,4;65018;CNIT Médical;01-06-2021;NEGATIF;Pas Appel
15013141;1650,6;5895;CNIT Médical;01-04-2021;POSITIF;Pas Appel
15013288;10320,45;68803;TJ;10-05-2021;POSITIF;Pas Appel
15014694;16318,94;74177;CNIT Médical;02-02-2021;POSITIF;Pas Appel
15015081;7040;32000;CNIT Médical;22-04-2022;NEGATIF;Pas Appel
15015759;11250;45000;CNIT Médical;21-06-2021;POSITIF;Pas Appel
15016815;21394,14;93018;CNIT Médical;15-09-2021;POSITIF;Pas Appel
15017544;7367,1;56670;CNIT Médical;01-04-2021;POSITIF;Pas Appel
15017659;7454,33;57341;CNIT Médical;02-07-2021;POSITIF;Pas Appel
15019076;0;0;TJ Médical;02-05-2022;NEGATIF;Pas Appel
15019747;13221,75;52887;TJ Médical;26-04-2021;NEGATIF;Pas Appel
15020708;362,4;1812;CNIT Médical;20-07-2021;POSITIF;Pas Appel
15024657;11472,5;44125;CNIT Médical;23-03-2021;POSITIF;Pas Appel
15026849;;;CNIT Médical;04-02-2021;POSITIF;Pas Appel
15027749;;;CNIT Médical;11-01-2021;POSITIF;Pas Appel
15027842;5927,95;16937;CNIT Médical;04-02-2021;NEGATIF;Pas Appel
15028064;1947,64;8468;TJ;15-04-2021;POSITIF;Pas Appel
15028538;17055,4;85277;CNIT Médical;03-08-2021;POSITIF;Pas Appel
15028612;27965;79900;CNIT Médical;17-06-2021;POSITIF;Pas Appel
15028623;8640;54000;CNIT Médical;25-04-2022;POSITIF;Pas Appel
15029485;298577,65;853079;TJ;10-05-2021;POSITIF;Pas Appel
15031509;;;CNIT Médical;23-06-2021;POSITIF;Pas Appel
15033413;0;0;CNIT Médical;09-07-2021;POSITIF;Pas Appel
15034290;,63;3;CNIT Médical;02-02-2021;NEGATIF;Pas Appel
15035107;11368,08;63156;CNIT Médical;03-02-2021;POSITIF;Pas Appel
15037590;4800;16000;TJ Médical;01-07-2021;POSITIF;Pas Appel
15040443;9661,95;35785;CNIT Médical;02-07-2021;POSITIF;Pas Appel
15040877;9255,68;33056;CNIT Médical;08-07-2021;NEGATIF;Pas Appel
15042080;5420,55;36137;CNIT Médical;04-02-2021;POSITIF;Pas Appel
15042205;14863,29;64623;TJ Médical;19-07-2022;POSITIF;Pas Appel
15044092;20791,5;69305;CA;14-12-2021;NEGATIF;Pas Appel
15044669;10042,2;28692;CNIT Médical;10-06-2021;POSITIF;Pas Appel
15045599;21576,5;86306;CNIT Médical;21-06-2022;POSITIF;Pas Appel
15046627;;;CNIT Médical;07-07-2021;POSITIF;Pas Appel
15047137;16343,4;54478;CNIT Médical;03-02-2022;NEGATIF;Pas Appel
15047654;11123,2;50560;CA;27-10-2021;NEGATIF;Pas Appel
15047906;18730,74;81438;CNIT Médical;24-02-2022;NEGATIF;Pas Appel
15048521;51051,75;204207;TJ;18-03-2021;POSITIF;Pas Appel
15050831;34606,32;164792;CNIT Médical;29-11-2021;POSITIF;Pas Appel
15053168;22628,8;70715;CNIT Médical;09-06-2022;POSITIF;Pas Appel
15056816;10867,5;51750;CNIT Médical;21-12-2021;NEGATIF;Pas Appel
15056871;15827,4;52758;CNIT Médical;13-04-2022;POSITIF;Pas Appel
15060527;7200;40000;CNIT Médical;15-02-2022;POSITIF;Pas Appel
15067402;14083;56332;CNIT Médical;16-03-2022;NEGATIF;Pas Appel
15070417;17971,2;56160;CNIT Médical;03-02-2021;POSITIF;Pas Appel
15070992;0;0;CNIT Médical;19-01-2021;NEGATIF;Pas Appel
15071656;15287,75;61151;CNIT Médical;18-06-2021;POSITIF;Pas Appel
15072714;8700,87;30003;CNIT Médical;02-02-2021;NEGATIF;Pas Appel
15073847;38124,9;127083;CNIT Médical;10-09-2021;NEGATIF;Pas Appel
15074621;22500;90000;CNIT Médical;01-03-2021;POSITIF;Pas Appel
15076692;7271,88;34628;CNIT Médical;16-11-2021;NEGATIF;Pas Appel
15077031;25987,52;81211;CNIT Médical;25-04-2022;POSITIF;Pas Appel
15078500;22110;73700;CNIT Médical;28-12-2021;NEGATIF;Pas Appel
15078568;7002,9;23343;CNIT Médical;24-01-2022;NEGATIF;Pas Appel
15079104;7797,9;25993;TJ;08-02-2021;POSITIF;Pas Appel
15082873;11187;44748;CNIT Médical;02-02-2021;POSITIF;Pas Appel
15085200;5639,66;21691;TJ Médical;17-05-2022;POSITIF;Pas Appel
15086717;10932,59;47533;CNIT Médical;25-02-2021;POSITIF;Pas Appel
15087445;0;0;CNIT Médical;30-04-2021;NEGATIF;Pas Appel
15095115;4325,64;19662;TJ;10-05-2021;NEGATIF;Pas Appel
15096651;1048,3;4765;TJ;11-05-2021;POSITIF;Pas Appel
15098666;21427,5;85710;CNIT Médical;02-06-2022;NEGATIF;Pas Appel
15098722;32667;108890;CNIT Médical;16-03-2021;NEGATIF;Pas Appel
15100099;6193,05;41287;TJ;28-02-2022;POSITIF;Pas Appel
15100209;14850;45000;CNIT Médical;20-05-2021;NEGATIF;Pas Appel
15100523;4651,6;23258;TJ;11-02-2021;NEGATIF;Pas Appel
15101038;12764,7;42549;TJ;18-06-2021;POSITIF;Pas Appel
15103319;21353,01;101681;CNIT Médical;03-02-2021;POSITIF;Pas Appel
15104238;15560,4;51868;TJ Médical;20-01-2022;POSITIF;Pas Appel
15104850;;;CNIT Médical;19-11-2021;POSITIF;Pas Appel
15107177;10740,75;42963;TJ;17-03-2021;NEGATIF;Pas Appel
15109592;19280,4;96402;CNIT Médical;06-12-2021;NEGATIF;Pas Appel
15109666;16082,88;73104;CNIT Médical;22-03-2022;NEGATIF;Pas Appel
15111763;35868,78;199271;CNIT Médical;08-04-2021;POSITIF;Pas Appel
15117120;;;CNIT Médical;22-03-2021;POSITIF;Pas Appel
15119233;0;0;TJ Médical;29-07-2021;NEGATIF;Pas Appel
15119589;19950,018;66500,06;CNIT Médical;12-05-2021;POSITIF;Pas Appel
15119619;9815,08;44614;CNIT Médical;01-03-2022;NEGATIF;Pas Appel
15121371;18225,55;52073;TJ;02-02-2022;NEGATIF;Pas Appel
15122391;9375;37500;CNIT Médical;30-06-2022;NEGATIF;Pas Appel
15122631;17491,11;83291;CNIT Médical;12-08-2021;POSITIF;Pas Appel
15124402;13528,48;48316;TJ;10-08-2021;POSITIF;Pas Appel
15125363;1320;6000;CNIT Médical;22-11-2021;NEGATIF;Pas Appel
15131990;11775,75;47103;CNIT Médical;10-06-2021;POSITIF;Pas Appel
15132342;16084,75;64339;CNIT Médical;12-07-2022;POSITIF;Pas Appel
15134329;3396;16980;CNIT Médical;22-03-2021;NEGATIF;Pas Appel
15134388;14699,76;63912;TJ Médical;19-07-2022;POSITIF;Pas Appel
15134754;27121,71;82187;CNIT Médical;15-03-2021;NEGATIF;Pas Appel
15135276;12192,96;76206;CNIT Médical;20-09-2021;POSITIF;Pas Appel
15135393;24806,52;68907;CNIT Médical;23-12-2021;POSITIF;Pas Appel
15135614;10306,44;38172;TJ;29-03-2021;NEGATIF;Pas Appel
15135938;18000;60000;CNIT Médical;20-05-2021;NEGATIF;Pas Appel
15138318;18815,7;99030;CNIT Médical;15-06-2021;POSITIF;Pas Appel
15140155;10158,18;44166;CNIT Médical;03-02-2021;POSITIF;Pas Appel
15141860;28493,3;129515;CNIT Médical;22-02-2021;POSITIF;Pas Appel
15142064;8902,5;29675;TJ Médical;08-02-2021;POSITIF;Pas Appel
15142128;19165,74;87117;CNIT Médical;30-11-2021;NEGATIF;Pas Appel
15143154;0;0;CNIT Médical;01-03-2021;POSITIF;Pas Appel
15147715;7436,178;27541,4;TJ;10-02-2021;POSITIF;Pas Appel
15148150;54180;193500;CNIT Médical;25-02-2021;NEGATIF;Pas Appel
15149545;18288;76200;CNIT Médical;07-03-2022;NEGATIF;Pas Appel
15151631;;;CNIT Médical;28-06-2021;POSITIF;Pas Appel
15152830;21979,8;73266;TJ Médical;01-07-2021;NEGATIF;Appel
15159397;26684,5;106738;CNIT Médical;22-03-2021;POSITIF;Pas Appel
15161467;27101,55;77433;CNIT Médical;30-11-2021;NEGATIF;Pas Appel
15162125;25649,7;85499;CNIT Médical;22-06-2021;NEGATIF;Pas Appel
15164981;18287;91435;CNIT Médical;21-06-2021;POSITIF;Pas Appel
15165416;23746,2;79154;CNIT Médical;29-10-2021;POSITIF;Pas Appel
15168030;20730,3;69101;CNIT Médical;29-01-2021;POSITIF;Pas Appel
15168179;26296,6;131483;CNIT Médical;01-06-2021;POSITIF;Pas Appel
15178333;0;0;CNIT Médical;15-11-2021;POSITIF;Pas Appel
15179473;5143,05;34287;CNIT Médical;20-12-2021;POSITIF;Pas Appel
15181444;13349,28;63568;CNIT Médical;22-03-2021;POSITIF;Pas Appel
15182702;2823;14115;CNIT Médical;20-05-2021;POSITIF;Pas Appel
15183395;12898,19;62918;CNIT Médical;07-01-2021;POSITIF;Pas Appel
15184153;;;CNIT Médical;03-08-2021;POSITIF;Pas Appel
15187296;0;0;CNIT Médical;20-09-2021;POSITIF;Pas Appel
15190613;5658,69;24603;CNIT Médical;20-04-2021;POSITIF;Pas Appel
15190751;29641,92;134736;TJ;12-03-2021;NEGATIF;Pas Appel
15195643;13839,75;55359;CNIT Médical;19-03-2021;NEGATIF;Pas Appel
15201709;13445,3;39545;CNIT Médical;03-05-2021;NEGATIF;Pas Appel
15202994;220263,34;1001197;CNIT Médical;13-06-2022;POSITIF;Pas Appel
15205474;;;CNIT Médical;05-07-2021;POSITIF;Pas Appel
15205792;77558,58;352539;TJ;05-07-2021;NEGATIF;Pas Appel
15206049;18292,8;91464;CNIT Médical;17-09-2021;POSITIF;Pas Appel
15207112;12762,4;63812;TJ;29-01-2021;NEGATIF;Pas Appel
15207223;34722,5;138890;TJ;24-01-2022;POSITIF;Pas Appel
15208635;14406,6;72033;CNIT Médical;26-10-2021;POSITIF;Pas Appel
15212837;18877,2;94386;TJ Médical;12-07-2022;POSITIF;Pas Appel
15213523;19974,6;66582;CNIT Médical;01-07-2021;NEGATIF;Pas Appel
15214530;22398,9;74663;CNIT Médical;10-11-2021;NEGATIF;Pas Appel
15215832;7920;33000;CNIT Médical;12-04-2022;NEGATIF;Pas Appel
15223826;18948,25;75793;CNIT Médical;29-06-2021;POSITIF;Pas Appel
15229793;57000;285000;CNIT Médical;10-11-2021;POSITIF;Pas Appel
15231494;6181,34;28097;CNIT Médical;22-06-2021;POSITIF;Pas Appel
15231537;8577,5;34310;CNIT Médical;09-11-2021;NEGATIF;Pas Appel
15234009;16868,319;43252,1;CNIT Médical;18-06-2021;NEGATIF;Pas Appel
15236365;5582,72;21472;CNIT Médical;20-12-2021;NEGATIF;Pas Appel
15239023;4522,77;21537;CNIT Médical;25-06-2021;NEGATIF;Pas Appel
